iteration,seconds
1,16.44668412208557
2,16.176090955734253
3,16.361578941345215
4,15.698194026947021
5,16.11376404762268
6,17.261297941207886
7,15.660292148590088
8,17.966815948486328
9,15.944929122924805
10,16.730789184570312
