iteration,seconds
1,6.079841136932373
2,6.910660982131958
3,7.317583084106445
4,5.475046157836914
5,6.829722166061401
6,3.687464952468872
7,6.643448114395142
8,8.609884023666382
9,7.845305919647217
10,6.652090072631836
