iteration,seconds
1,16.906792879104614
2,15.922039985656738
3,16.918643951416016
4,17.025453090667725
5,16.13317084312439
6,16.907052993774414
7,17.235426902770996
8,17.180970907211304
9,16.591410160064697
10,17.70469093322754
